URL,Precio,Referencia,Zona,Disposición,M² edificados,M² del terreno,Dormitorios,Plantas,Barrio Privado,Acepta permuta,Tipo de Propiedad,Estado,Baños,M² de terraza,Año de Construcción,Garajes,Sobre,Cuota inicial,Vivienda Social
https://www.infocasas.com.pe/vendo-casa-de-playa-amoblada-asia-del-mar-sarapampa-ac130mt/191221321,U$S 150.000,WFDBD0,Asia,No aplica,120 m2,130 m2,3,1,,,Casa,Excelente estado,2,,,,No aplica,,
https://www.infocasas.com.pe/vendo-hermosa-casa-de-3-pisos-comas/192540025,U$S 150.000,P8DE95,Comas,Al frente,124 m2,250 m2,4,3,,,Casa,Buen estado,3,,2012,,Avenida,,
https://www.infocasas.com.pe/vendo-estupenda-casa-primer-piso-con-frente-avenida/190925992,U$S 300.000,Q164FD,Pueblo Libre,Al frente,165 m2,217 m2,4,1,,,Casa,Buen estado,3,,58,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-la-molina-alameda-del-corregidor/192008480,U$S 540.000,P8E1BB,La Molina,Al frente,450 m2,300 m2,4,3,,,Casa,Excelente estado,3,,2022,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-292-m2-en-san-borja-norte/191936403,U$S 560.000,JAC858,San Borja,Al frente,460 m2,291 m2,5,3,,,Casa,Buen estado,3,,1974,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-por-remodelar-marsano-con-ayacucho/192439304,U$S 395.000,GA9DA1,Santiago De Surco,Al frente,365 m2,167 m2,3,2,,,Casa,Requiere mantenimiento,3,40 m2,1980,2,Otros,,
https://www.infocasas.com.pe/vendo-casa-160-m2-6-dormitorios-san-miguel/192567144,U$S 240.000,RA47E8,San Miguel,Al frente,160 m2,160 m2,5,1,,,Casa,Buen estado,3,160 m2,1980,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-ubicada-frente-a-parque-en-los-olivos/192231470,U$S 300.000,WEDD82,Los Olivos,Al frente,220 m2,160 m2,3,3,,,Casa,Buen estado,3,,1986,1,Otros,,
https://www.infocasas.com.pe/vendo-casa-de-3-pisos-azotea-10dorm-urb-las-malvas-callao/192560538,U$S 124.990,J960A1,Cercado del Callao,Al frente,210 m2,90 m2,5,3,,,Casa,Buen estado,3,60 m2,2010,,Avenida,,
https://www.infocasas.com.pe/vendo-hermosa-casa-con-piscina-en-san-isidro-at/185986355,U$S 980.000,06D6B,San Isidro,Al frente,300 m2,300 m2,4,2,,,Casa,Buen estado,3,100 m2,1980,2,Otros,,
https://www.infocasas.com.pe/vendo-departamento-268-m2-tres-dormitorios/191669809,S/ 1.725.000,H36775,Santiago De Surco,No aplica,268 m2,268 m2,4,1,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-san-miguel/191125082,U$S 320.000,Z7E908,San Miguel,Al frente,240 m2,154 m2,4,3,,,Casa,Requiere mantenimiento,3,25 m2,1987,1,Avenida,,
https://www.infocasas.com.pe/vendo-excelente-casa-ubicada-en-magdalena-limite-con-san-isidro/190651230,U$S 780.000,W4B35D,Magdalena Del Mar,Al frente,641 m2,378 m2,5,3,,,Casa,Buen estado,3,,,2,Otros,,
https://www.infocasas.com.pe/vendo-casa-de-200-m2-en-covima-primera-etapa-los-olivos/191640503,U$S 340.000,TC890C,Los Olivos,Al frente,200 m2,200 m2,5,2,,,Casa,Buen estado,3,15 m2,1980,1,No aplica,,
https://www.infocasas.com.pe/vendo-hermosa-casa-con-vista-al-mar-en-san-isidro/185821007,U$S 650.000,B01F5,San Isidro,Al frente,266 m2,180 m2,4,3,,,Casa,Excelente estado,3,80 m2,1981,2,Otros,,
https://www.infocasas.com.pe/vendo-hermosa-casa-en-california-chaclacayo/192021239,U$S 420.000,Q24850,Chaclacayo,Interior,400 m2,1 m2,5,1,,,Casa,Excelente estado,3,80 m2,1980,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-200-m2-de-tres-pisos-6-dormitorios-vista-parque-en-surco/190793374,U$S 380.000,UB03CE,Santiago De Surco,Al frente,200 m2,200 m2,5,2,,,Casa,Buen estado,3,200 m2,1980,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-240-m2-en-avenida-canada-zona-comercial/191851836,U$S 520.000,E48B2D,La Victoria,No aplica,240 m2,240 m2,3,1,,,Casa,Buen estado,3,240 m2,1980,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-4-dormit-doble-frente-potencial-4-pisos-en-brena-at170m2/191907138,U$S 220.000,H83631,Breña,Al frente,265 m2,170 m2,4,2,,,Casa,Buen estado,2,15 m2,1966,1,Otros,,
https://www.infocasas.com.pe/vendo-casa-de-173-m2-dos-pisos-en-chorrillos-vista-parque/191762843,U$S 240.000,J5F612,Chorrillos,Al frente,173 m2,173 m2,5,1,,,Casa,Buen estado,3,173 m2,,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-604-m2-en-san-isidro/191814138,U$S 1.200.000,N98E13,San Isidro,No aplica,523 m2,603 m2,3,1,,,Casa,Requiere mantenimiento,3,523 m2,1980,3,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-en-1er-piso-2-cuadras-del-cruce-san-borja-sur-con-aviacion/192468989,U$S 195.000,OD1FFE,San Borja,Al frente,125 m2,125 m2,3,1,,,Casa,Excelente estado,3,,1994,1,Rambla,,
https://www.infocasas.com.pe/vendo-casa-comercial-de-3-pisos-en-esquina-a-espaldas-de-la-av-peru-cdra-17/192510028,U$S 160.000,V2B52E,San Martin De Porres,,343 m2,111 m2,5,3,,,Casa,Buen estado,3,,1967,,No aplica,,
https://www.infocasas.com.pe/vendo-casa-como-terreno-la-molina/192370134,U$S 510.000,E81D72,La Molina,Al frente,130 m2,1.000 m2,2,1,,,Casa,A reciclar,2,870 m2,1980,3,No aplica,,Si
https://www.infocasas.com.pe/vendo-chalet-de-4-pisos-aires-estac-san-roque-surco/192413769,U$S 250.900,C4DE5F,Santiago De Surco,Al frente,363 m2,363 m2,5,3,,,Casa,Excelente estado,3,100 m2,2014,1,Avenida,,
https://www.infocasas.com.pe/vendo-exclusiva-casa-privada-playa-en-villas-de-santa-maria-vista-al-oceano/191790342,U$S 1.500.000,ADB299,Santa Maria Del Mar,No aplica,500 m2,500 m2,5,3,,,Casa,Excelente estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-con-piscina-jardin-y-amplios-espacios-en-jiron-las-laderas-surco/192224705,U$S 2.950.000,OAA8FF,Santiago De Surco,,1.000 m2,2.500 m2,3,3,,,Casa,Buen estado,3,,1982,5,No aplica,,
https://www.infocasas.com.pe/vendo-o-alquilo-casa-de-playa-en-condominio-puerto-madero-asia/192045163,U$S 300.000,X2C227,Mala,,200 m2,200 m2,3,2,,,Casa,Buen estado,3,,2011,5,No aplica,,
https://www.infocasas.com.pe/vendo-casa-con-piscina-y-jardin-ideal-para-familias-en-valle-hermoso-surco/192224542,U$S 650.000,D890E5,Santiago De Surco,Al frente,473 m2,468 m2,5,3,,,Casa,Buen estado,2,,1998,3,No aplica,,
https://www.infocasas.com.pe/vendo-lujosa-casa-de-564-m-en-zona-privada-de-la-molina/192044615,U$S 900.000,U91A2C,La Molina,Al frente,416 m2,564 m2,5,2,,,Casa,Buen estado,3,,2010,4,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-excelente-zona-del-centro-financiero-de-san-isidro/192012278,U$S 520.000,EB29FD,San Isidro,Al frente,313 m2,195 m2,,1,,,Casa,Buen estado,1,,1975,,No aplica,,
https://www.infocasas.com.pe/vendo-exclusiva-casa-1000m2-con-diseno-del-arquitecto-malachowsky-en-calle-privada/192044343,U$S 1.549.500,O920BC,Santiago De Surco,Al frente,650 m2,1.000 m2,4,2,,,Casa,Buen estado,3,,2010,4,No aplica,,
https://www.infocasas.com.pe/vendo-linda-casa-con-piscina-en-condominio-privado-con-vista-al-mar-cerro-azul/192044282,U$S 215.000,A3A0D0,Cerro Azul,Al frente,130 m2,200 m2,3,2,,,Casa,Buen estado,3,,2022,3,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-exclusiva-playa-palabritas-con-linda-vista-al-mar/192012126,U$S 330.000,P5DF86,Cañete,Al frente,260 m2,180 m2,5,2,,,Casa,Excelente estado,3,,2006,3,No aplica,,
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/190950692,U$S 850.000,VF1035,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1964,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-2-pisos-acabado-en-ate/186288365,U$S 170.000,01DDC,Ate Vitarte,No aplica,120 m2,144 m2,5,2,,,Casa,Buen estado,3,2 m2,2008,1,No aplica,,Si
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190911812,U$S 540.000,Y4D411,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1994,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-san-juan-de-miraflores/186323277,U$S 210.000,Z3006,San Juan De Miraflores,No aplica,251 m2,170 m2,4,3,,,Casa,Excelente estado,3,,2004,2,No aplica,,Si
https://www.infocasas.com.pe/vendo-casa-5-dorm-en-cercado-de-lima-ref-838/191966507,U$S 290.000,XC9041,Cercado De Lima,No aplica,200 m2,200 m2,5,3,,,Casa,Excelente estado,3,,1977,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-la-molina-vieja/192218871,U$S 600.000,C2CFE9,La Molina,No aplica,500 m2,500 m2,4,1,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/191213685,U$S 540.000,JCAA3C,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1995,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/190900034,U$S 850.000,IB0B5D,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1964,2,No aplica,,
https://www.infocasas.com.pe/vendo-por-viaje-lindo-1er-piso-con-local-comercial/186303825,U$S 80.000,Z5732,Comas,No aplica,89 m2,121 m2,3,1,,,Casa,Buen estado,1,,2009,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-5-dorm-en-cercado-de-lima-ref-838/191838996,U$S 290.000,ZCFF0B,Lima Cercado,No aplica,200 m2,200 m2,4,3,,,Casa,Excelente estado,3,,1977,2,No aplica,,Si
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/190999279,U$S 850.000,D92780,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1964,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-3-pisos-at-150-m2-av-san-martin-miguel-grau/185602180,S/ 484.500,B428B,San Juan De Lurigancho,No aplica,150 m2,150 m2,5,,,,Casa,,2,,2007,,No aplica,,
https://www.infocasas.com.pe/vendo-casa-5-dorm-en-cercado-de-lima-ref-838/192164667,U$S 290.000,YE5900,Cercado De Lima,No aplica,200 m2,200 m2,5,3,,,Casa,Excelente estado,3,,1977,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190630319,U$S 540.000,ADFB7B,La Molina,No aplica,300 m2,300 m2,5,1,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-la-molina-3hab-2ban-1-coch-jacuzzi-victor-gonzales/185566865,S/ 1.040.000,41521,La Molina,No aplica,230 m2,122 m2,3,,,,Casa,,,,2002,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190810981,U$S 540.000,FA670E,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/191163189,U$S 850.000,D3998D,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1964,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/191487942,U$S 850.000,G24196,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1964,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/191186448,U$S 540.000,S9E6D0,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1994,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/190789911,U$S 895.000,JAE68A,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1963,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190936482,U$S 540.000,A86396,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1994,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190749650,U$S 540.000,U53D17,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/190726617,U$S 895.000,V50613,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1963,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190789944,U$S 540.000,D822D0,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-hermosa-casa-con-jardines-y-piscina-en-san-isidro-cerca-av-javier-prado/190443020,U$S 980.000,KDF761,San Isidro,No aplica,281 m2,,4,1,,,Casa,Buen estado,3,,1990,2,Otros,,
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/190734716,U$S 895.000,Q6C4AA,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1963,2,No aplica,,
https://www.infocasas.com.pe/vendo-linda-casa-con-piscina-frente-a-parque-surco/190014503,U$S 685.000,E71B7F,Santiago De Surco,Al frente,320 m2,300 m2,3,3,,,Casa,Excelente estado,3,,1990,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/190646970,U$S 895.000,T8D737,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1963,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/190640434,U$S 895.000,U5763E,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1963,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190654478,U$S 540.000,P4008F,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190606219,U$S 540.000,CE5801,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/190614388,U$S 895.000,S75A70,Miraflores,No aplica,497 m2,467 m2,5,2,,,Casa,Excelente estado,3,,1963,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190599242,U$S 540.000,F57D17,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190646942,U$S 540.000,L14A34,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190490153,U$S 540.000,D5C1AF,La Molina,No aplica,300 m2,300 m2,5,1,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190479110,U$S 540.000,F9283D,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190390324,U$S 540.000,VB993B,La Molina,No aplica,300 m2,300 m2,5,1,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190703001,U$S 540.000,F61F23,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190469933,U$S 540.000,QED78D,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190562654,U$S 540.000,RF8763,La Molina,No aplica,300 m2,300 m2,5,1,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190571607,U$S 540.000,U84CDE,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190366975,U$S 540.000,W601D5,La Molina,No aplica,300 m2,300 m2,5,1,,,Casa,Excelente estado,3,,1983,3,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190449753,U$S 540.000,TEF89F,La Molina,No aplica,300 m2,300 m2,5,1,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190413363,U$S 540.000,Y24C71,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190424691,U$S 540.000,F6F50C,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190593902,U$S 540.000,X8321C,La Molina,No aplica,300 m2,300 m2,5,1,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-san-isidro-a-media-cuadra-de-av-dos-de-mayo/189609688,U$S 540.000,AD4EF4,San Isidro,No aplica,270 m2,302 m2,4,2,,,Casa,Requiere mantenimiento,3,,1948,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190435531,U$S 540.000,S5578D,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190525492,U$S 540.000,MF578E,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190356452,U$S 540.000,H7BFB7,La Molina,No aplica,300 m2,300 m2,5,1,,,Casa,Excelente estado,3,,1983,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-160-m2-en-urb-los-ficus-santa-anita/190320568,U$S 350.000,J8321B,Santa Anita,No aplica,16.850 m2,160 m2,3,2,,,Casa,Buen estado,3,1.350 m2,35,1,No aplica,,Si
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/191057167,U$S 850.000,Z6C368,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1964,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190337025,U$S 540.000,T70D8B,La Molina,No aplica,300 m2,300 m2,5,1,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-de-3-pisos-en-villa-el-salvador-urb-pachacamac/186707443,U$S 120.000,M6E5B,Villa El Salvador,No aplica,300 m2,108 m2,5,3,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190403950,U$S 540.000,XDA447,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-como-terreno-en-miraflores/186074913,U$S 1.250.000,2AE0B,Miraflores,No aplica,315 m2,315 m2,3,2,,,Casa,Requiere mantenimiento,3,,,3,No aplica,,Si
https://www.infocasas.com.pe/vendo-casa-en-corpac-san-isidro/186023525,U$S 1.300.000,6C2A2,San Isidro,Al frente,600 m2,,5,2,,,Casa,Buen estado,3,,,3,Otros,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190378875,U$S 540.000,UF9070,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1993,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/190970419,U$S 540.000,PF5020,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1994,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/190850175,U$S 850.000,LB9633,Miraflores,No aplica,497 m2,497 m2,5,1,,,Casa,Excelente estado,3,,1964,2,No aplica,,
https://www.infocasas.com.pe/vendo-casita/186884987,U$S 75.000,YDC11,San Juan De Miraflores,Al frente,80 m2,275 m2,2,1,,,Casa,Requiere mantenimiento,1,,2000,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-90000-dolares-san-juan-de-miraflores/185886007,U$S 90.000,9FA23,San Juan De Miraflores,No aplica,94 m2,94 m2,3,2,,,Casa,Buen estado,1,,2010,,No aplica,,Si
https://www.infocasas.com.pe/vendo-casa-area-terreno-497-m2-en-san-antonio-miraflores-ref-803c/190907574,U$S 850.000,QF0176,Miraflores,No aplica,497 m2,497 m2,5,2,,,Casa,Excelente estado,3,,1964,2,No aplica,,
https://www.infocasas.com.pe/vendo-pueblo-libre-casa-cerca-parque-zona-segura/185964404,S/ 1.005.000,27005,Pueblo Libre,No aplica,260 m2,160 m2,4,,,,Casa,,,,2004,,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-surco-impecable-lista-para-mudarse/186307904,U$S 530.000,Z2838,Santiago De Surco,Al frente,382 m2,239 m2,5,3,,,Casa,Excelente estado,3,90 m2,1980,2,Otros,,
https://www.infocasas.com.pe/vendo-casa-como-terreno-en-puente-piedra-14250m2-paradero-el-norteno-precio-48/186316650,U$S 48.000,Z5311,Puente Piedra,Al frente,142 m2,142 m2,3,1,,,Casa,En construcción,1,,2010,1,Avenida,,Si
https://www.infocasas.com.pe/vendo-casa-en-urb-ingenieros-jr-los-civiles-la-molina/186703879,U$S 540.000,VBD8B,La Molina,No aplica,410 m2,360 m2,4,3,,,Casa,Buen estado,3,,,2,No aplica,,Si
https://www.infocasas.com.pe/vendo-casa-de180-m-con-doble-frente-y-cochera/186464692,U$S 165.000,N47AA,Carabayllo,No aplica,270 m2,180 m2,5,2,,,Casa,Buen estado,3,,,1,No aplica,,
https://www.infocasas.com.pe/vendo-departamento-en-salamanca-av-paracas-884/186311970,U$S 118.000,ZDF9C,Ate Vitarte,No aplica,82 m2,82 m2,3,3,,,Casa,Excelente estado,2,,2019,1,Avenida,,
https://www.infocasas.com.pe/vendo-duplex-casa-tipo-departamento-en-san-juan-de-miraflores/186527213,U$S 100.000,J48FB,San Juan De Miraflores,Lateral,176 m2,176 m2,3,2,,,Casa,Excelente estado,3,10 m2,2010,1,No aplica,,Si
https://www.infocasas.com.pe/vendo-casa-en-los-portales-de-javier-prado/186304573,U$S 260.000,ZE443,Ate,No aplica,209 m2,160 m2,4,3,,,Casa,Buen estado,3,,,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-en-exclusiva-urb-los-condores-chaclacayo/186279838,U$S 600.000,0C5CE,Chaclacayo,No aplica,393 m2,2.148 m2,5,2,,,Casa,Buen estado,3,300 m2,,2,Otros,,
https://www.infocasas.com.pe/vendo-casa-300-m2-at-6-dormitorios-en-la-molina-ref-792/191512980,U$S 540.000,PE6063,La Molina,No aplica,300 m2,300 m2,5,3,,,Casa,Excelente estado,3,,1994,2,No aplica,,
https://www.infocasas.com.pe/vendo-casa-como-terreno-en-buena-ubicacion-en-el-callao/186296019,U$S 150.000,Z9676,Cercado Callao,No aplica,200 m2,264 m2,5,1,,,Casa,A reciclar,1,,1950,1,No aplica,,
https://www.infocasas.com.pe/vendo-casa-cerca-municipalidad-de-comas/190827863,S/ 338.000,UED4C8,Comas,No aplica,140 m2,,3,,,,Casa,Buen estado,3,,,,No aplica,,
https://www.infocasas.com.pe/vendo-casa-4-pisos-a-2-cuadras-estacion-del-metropolitano/191222795,U$S 195.000,B2EB88,Comas,Al frente,300 m2,125 m2,5,1,,,Casa,Buen estado,3,,15,1,No aplica,,Si
